IMG Taxon id,GOLD biome1,GOLD biome2,High quality reads sampled (up to 500K),Mapped to GEM catalogue,Mapped to NCBI RefSeq,Mapped to either,Nonpareil kmer diversity
3300021295,Host-associated,Mammals,447727,17195,14847,28491,15.4601136170088
3300013649,Engineered,Built environment,928042,834514,841508,857943,15.4540878109698
3300006725,Host-associated,Human,43260,4436,27518,27524,15.4494429003599
3300025028,Aquatic,Marine,478432,440473,389711,450696,15.4433301446115
3300024925,Aquatic,Freshwater,426641,395434,121993,399414,15.4423786328656
3300024903,Aquatic,Freshwater,476865,462516,322756,469349,15.4389803235089
3300014678,Engineered,Built environment,817491,488468,586942,629484,15.4168760746361
3300007365,Host-associated,Human,39028,3067,31941,32041,15.4126455136709
3300021300,Host-associated,Mammals,442725,175073,9091,182123,15.4093937068339
3300008657,Host-associated,Human,640029,439027,442207,453895,15.4046572372869
3300008349,Host-associated,Human,60947,9047,35817,36204,15.3982200144448
3300017919,Terrestrial,Deep subsurface,460556,231214,370637,380022,15.3810292932728
3300013812,Engineered,Built environment,770762,745713,729512,755427,15.3667480999363
3300012217,Engineered,Built environment,770201,732274,734377,745916,15.3610056847525
3300002098,Aquatic,Freshwater,445887,44080,1843,45066,15.3474699533156
3300024907,Aquatic,Freshwater,472138,438427,94751,444027,15.3252766108653
3300024908,Aquatic,Freshwater,476108,442553,106779,447961,15.3241787238849
3300025380,Aquatic,Non-marine Saline and Alkaline,456367,302589,9070,305853,15.3185395139097
3300024902,Aquatic,Freshwater,474627,403894,91647,408409,15.3057234377043
3300024920,Aquatic,Freshwater,473514,394080,276000,405377,15.2912574825572
3300007868,Host-associated,Human,52685,6082,33955,35348,15.2811974467305
3300025024,Aquatic,Marine,485073,216024,257301,276206,15.2736510066969
3300008213,Host-associated,Annelida,461600,12825,2339,13217,15.2696550106435
3300024898,Aquatic,Freshwater,477491,439298,38019,445096,15.2613335158606
3300022137,Engineered,Bioreactor,460993,412943,51850,423884,15.2549627104398
3300013016,Terrestrial,Deep subsurface,418221,332169,378457,380406,15.2524070360396
3300012789,Terrestrial,Soil,459902,454307,420880,457507,15.2438864454996
3300024914,Aquatic,Freshwater,477484,396525,40370,402087,15.2368104642207
3300027321,Engineered,Lab enrichment,472680,460358,391960,466342,15.2277072789107
3300006272,Host-associated,Human,50675,4749,32931,32991,15.2274911432192
3300026620,Terrestrial,Deep subsurface,470956,291112,283215,326786,15.2209478424812
3300026875,Host-associated,Mammals,456761,519,4121,4399,15.2142755535557
3300011170,Aquatic,Non-marine Saline and Alkaline,472954,214660,138691,227639,15.1973160302514
3300006491,Host-associated,Human,38436,5695,29956,30212,15.1572127565215
3300024935,Aquatic,Freshwater,463311,365776,282580,378092,15.1517656045975
3300020025,Terrestrial,Deep subsurface,487414,268577,392140,401136,15.1472907883807
3300026840,Host-associated,Algae,467029,397807,414870,433173,15.1363730933953
3300003839,Aquatic,Thermal springs,446708,430812,232669,435102,15.1101761792534
3300027317,Engineered,Lab enrichment,470094,435243,439791,457823,15.1062525791989
3300025341,Aquatic,Thermal springs,466334,450431,265526,454337,15.0740425840029
3300003483,Aquatic,Thermal springs,455985,439807,240722,445089,15.0739263031096
3300007929,Host-associated,Human,48673,7597,37121,37133,15.065358193595
3300024905,Aquatic,Freshwater,477328,376215,110597,436111,15.05057340495
3300010259,Host-associated,Animal,407872,133970,109615,143609,15.0252763172638
3300024917,Aquatic,Freshwater,462645,367713,110752,374499,14.974125953786
3300008711,Host-associated,Human,412592,315598,382570,383085,14.9738049251592
3300021288,Host-associated,Mammals,456294,325509,4266,328770,14.9602194414895
3300008623,Host-associated,Human,124820,75845,103876,105462,14.9002780528919
3300025486,Terrestrial,Deep subsurface,131590,98169,89165,108345,14.8854508261331
3300014578,Engineered,Built environment,729528,572326,422861,582874,14.8632004293055
3300024938,Aquatic,Freshwater,476692,385631,293603,393195,14.863063087977
3300026682,Terrestrial,Deep subsurface,452547,360624,333905,369298,14.855502212346
3300025485,Terrestrial,Deep subsurface,237990,180873,143453,191102,14.8454337647375
3300024897,Aquatic,Freshwater,441953,367379,21145,372162,14.7943012167326
3300026781,Aquatic,Thermal springs,488318,382983,423293,444765,14.7704162492957
3300008411,Host-associated,Human,9732,5529,6189,6210,14.6940650247269
3300021285,Host-associated,Mammals,454459,290105,6222,293867,14.6655614050235
3300007311,Host-associated,Human,243545,197444,195576,198798,14.6564745855384
3300004269,Aquatic,Thermal springs,458168,388083,427840,439749,14.6309296970184
3300007307,Host-associated,Human,324128,233870,247093,249048,14.584152359586
3300008325,Host-associated,Human,401021,266147,271492,279158,14.5667110636742
3300026624,Terrestrial,Deep subsurface,447524,288121,278016,309326,14.5590623329568
3300026776,Aquatic,Thermal springs,487640,370310,420013,437369,14.5566811335063
3300025362,Aquatic,Non-marine Saline and Alkaline,452307,383060,7587,384690,14.5333145988391
3300026778,Aquatic,Thermal springs,485721,391589,410548,447007,14.4681238015336
3300026132,Terrestrial,Soil,321169,18228,1394,19355,14.4488988518571
3300026777,Aquatic,Thermal springs,484151,217432,416861,447802,14.420364945434
3300028324,Engineered,Lab enrichment,457321,420653,455401,455467,14.4146054348396
3300022146,Engineered,Bioreactor,460833,429817,27400,435592,14.3995271127254
3300005291,Aquatic,Thermal springs,459130,371671,434306,440740,14.3896584700647
3300026183,Aquatic,Non-marine Saline and Alkaline,319254,32114,5891,35389,14.3893301162726
3300013021,Terrestrial,Deep subsurface,421399,183253,203391,219151,14.3858778218953
3300024899,Aquatic,Freshwater,425237,311751,29507,316056,14.3731781270894
3300022135,Engineered,Bioreactor,463167,426948,17862,431176,14.357999559345
3300007781,Host-associated,Human,74707,28188,51578,51941,14.3499013683143
3300005850,Aquatic,Thermal springs,483217,411623,443342,466130,14.3104675159311
3300024900,Aquatic,Freshwater,453587,364831,84893,367943,14.2925981639407
3300007883,Host-associated,Human,5047,1576,2144,2231,14.2314003448959
3300026768,Aquatic,Thermal springs,457388,100699,66528,103729,14.1863963201057
3300010394,Host-associated,Invertebrates,458017,9003,13351,15670,14.0940253776431
3300006288,Host-associated,Human,249132,175080,183328,190050,13.9743426349121
3300027928,Terrestrial,Deep subsurface,469267,295531,252977,307605,13.9392455680604
3300026762,Aquatic,Thermal springs,457893,66461,15188,67118,13.8431043160913
3300026623,Aquatic,Thermal springs,446763,24887,8462,25501,13.8220710340663
3300017386,Aquatic,Thermal springs,463674,15554,1592,15725,13.7718407460682
3300027932,Aquatic,Thermal springs,463744,62154,9407,62914,13.7227407077054
3300007942,Host-associated,Human,52774,8653,29883,31395,13.1566083136843
3300025352,Aquatic,Non-marine Saline and Alkaline,307279,158396,126148,176414,13.0498584496831
3300027614,Host-associated,Plants,288012,9072,9884,17067,12.8335887829939
3300026949,Terrestrial,Volcanic,437696,188,31,203,12.7703165026798
3300007303,Host-associated,Human,9499,8711,8965,8972,12.4680256402009
3300013019,Terrestrial,Deep subsurface,406416,206175,74457,235565,12.380290090482
3300007302,Host-associated,Human,20092,2646,15315,15504,12.3548963954083
3300025344,Engineered,Lab enrichment,457010,216105,113542,227379,12.0927639844606
3300006677,Host-associated,Human,175629,93605,48470,115270,11.6559967820498
3300007866,Host-associated,Human,54418,3044,30652,30825,11.5722131403496
3300007877,Host-associated,Human,11607,8247,8563,9450,11.562686816356
3300007040,Host-associated,Human,72337,36859,36041,39096,11.1770117108693
3300006676,Host-associated,Human,2271,1585,1510,1826,11.0339704530799
3300007310,Host-associated,Human,152856,66416,76815,80392,10.1581743880049
3300027376,Terrestrial,Soil,164010,1476,1664,2751,0
3300027908,Terrestrial,Soil,366571,7594,2560,9430,0
3300027887,Aquatic,Marine,232552,3782,430,4013,0
3300027681,Terrestrial,Soil,266181,6164,2600,7970,0
3300012913,Terrestrial,Soil,483454,8817,4249,12134,0
3300027266,Terrestrial,Soil,199230,5788,1612,6984,0
3300023298,Aquatic,Non-marine Saline and Alkaline,480979,145197,7898,145650,NA
3300013934,Engineered,Built environment,780437,672482,641015,684944,NA
3300023435,Aquatic,Non-marine Saline and Alkaline,482882,71669,498,71740,NA
3300012182,Aquatic,Non-marine Saline and Alkaline,483035,206283,80759,218461,NA
3300026157,Terrestrial,Soil,470211,107150,20969,123191,NA
3300025887,Aquatic,Marine,462637,63107,7309,66042,NA
3300017544,Terrestrial,Soil,480211,131691,196012,204665,NA
3300012792,Terrestrial,Soil,452985,435695,402447,450986,NA
3300025914,Host-associated,Plants,458088,42760,28689,59571,NA
3300026210,Aquatic,Marine,467446,249280,31072,256108,NA
3300026236,Air,Outdoor Air,393118,245178,236239,264148,NA
3300024923,Aquatic,Freshwater,261360,217488,158485,223860,NA
3300012037,Aquatic,Non-marine Saline and Alkaline,474997,29215,8892,33117,NA
3300025891,Terrestrial,Soil,460232,87018,3559,89238,NA
3300022377,Host-associated,Mammals,459210,268426,161640,289274,NA
3300013133,Aquatic,Freshwater,467643,45351,2882,47877,NA
3300001990,Host-associated,Plants,268140,22017,21002,34671,NA
3300012794,Terrestrial,Soil,464116,431495,212719,443029,NA
3300027015,Engineered,Lab enrichment,306264,191298,77633,194689,NA
3300020215,Terrestrial,Soil,447311,15461,16877,20789,NA
3300021365,Aquatic,Marine,440813,157989,48374,168854,NA
3300012790,Terrestrial,Soil,443686,442428,77541,442799,NA
3300024277,Aquatic,Freshwater,461876,140637,45404,143932,NA
3300024904,Aquatic,Freshwater,477914,444189,100660,448949,NA
3300027609,Terrestrial,Soil,338124,14439,1225,15230,NA
3300026270,Aquatic,Marine,476542,56326,34682,76632,NA
3300027973,Aquatic,Freshwater,449613,67703,10458,74555,NA
3300007919,Host-associated,Human,46974,30585,32460,34110,NA
3300020177,Aquatic,Marine,450336,116466,16529,124947,NA
3300007660,Host-associated,Human,19331,13234,14825,15551,NA
3300020179,Aquatic,Freshwater,475523,190836,9348,196477,NA
3300024312,Aquatic,Freshwater,474832,123949,36371,127467,NA
3300026509,Aquatic,Thermal springs,466444,259633,78325,277320,NA
3300009040,Host-associated,Plants,462166,4255,2975,6342,NA
3300025334,Engineered,Lab enrichment,462626,364245,460141,460264,NA
3300027194,Aquatic,Marine,471451,102415,33914,112875,NA
3300012083,Host-associated,Fungi,485251,83017,54820,90388,NA
3300020190,Aquatic,Freshwater,449360,131055,3907,132893,NA
3300019762,Aquatic,Freshwater,476374,22579,33921,45694,NA
3300025248,Aquatic,Marine,467699,224245,159541,247289,NA
3300023116,Aquatic,Marine,456621,85882,12281,93438,NA
3300006001,Host-associated,Annelida,221321,1606,58119,58306,NA
3300025235,Aquatic,Marine,378016,148508,36063,159351,NA
3300014159,Aquatic,Freshwater,477063,97542,1886,98578,NA
3300024307,Aquatic,Freshwater,459479,121533,36426,124576,NA
3300026642,Terrestrial,Deep subsurface,467382,310701,419301,421642,NA
3300025027,Aquatic,Marine,482025,327435,286608,349773,NA
3300020165,Aquatic,Marine,440275,206381,56177,219286,NA
3300017650,Terrestrial,Soil,479483,47405,76845,97335,NA
3300025930,Terrestrial,Soil,399975,16368,3235,18626,NA
3300012261,Aquatic,Non-marine Saline and Alkaline,480976,351361,282524,374254,NA
3300023234,Aquatic,Non-marine Saline and Alkaline,485852,169880,10671,170411,NA
3300020595,Aquatic,Marine,454358,197419,52564,209759,NA
3300012074,Host-associated,Fungi,477920,26125,20554,37563,NA
3300027196,Aquatic,Marine,341284,76434,14015,80898,NA
3300027565,Terrestrial,Soil,241918,4901,1730,6220,NA
3300006740,Host-associated,Human,2999,2458,2830,2848,NA
3300013130,Aquatic,Freshwater,468279,44661,2266,46803,NA
3300025254,Host-associated,Plants,478044,393937,117829,409785,NA
3300022470,Aquatic,Marine,448559,85576,355,85747,NA
3300012499,Terrestrial,Soil,470686,14236,3178,16656,NA
3300006877,Host-associated,Human,6982,5547,6512,6522,NA
3300021301,Host-associated,Mammals,452815,198868,7624,204472,NA
3300026970,Engineered,Lab enrichment,238354,67876,16022,80308,NA
3300020187,Aquatic,Marine,460448,227880,43271,236247,NA
3300025211,Aquatic,Marine,342917,146542,42371,160694,NA
3300012108,Aquatic,Non-marine Saline and Alkaline,482397,314481,267058,347802,NA
3300025355,Aquatic,Freshwater,435590,23008,1389,23540,NA
3300006056,Engineered,Wastewater,467163,51469,10310,57347,NA
3300025526,Terrestrial,Deep subsurface,160075,32405,8633,35249,NA
3300024323,Terrestrial,Soil,481977,23080,2395,24782,NA
3300025714,Engineered,Wastewater,480322,292217,18276,296010,NA
3300025249,Aquatic,Marine,373386,171762,51337,183880,NA
3300008384,Host-associated,Human,9416,6684,6277,7743,NA
3300027836,Aquatic,Freshwater,359020,32557,6758,37070,NA
3300024901,Aquatic,Freshwater,477432,464090,344355,471529,NA
3300027043,Terrestrial,Soil,100231,8395,769,9009,NA
3300026638,Terrestrial,Deep subsurface,467938,313392,424311,425928,NA
3300025467,Aquatic,Freshwater,452580,63654,1148,64106,NA
3300025879,Aquatic,Marine,445047,108013,27503,115334,NA
3300027818,Aquatic,Freshwater,458537,16407,3107,18950,NA
3300012833,Terrestrial,Soil,450042,401707,385495,432961,NA
3300008628,Host-associated,Human,224697,169909,188430,208843,NA
3300012125,Host-associated,Fungi,479215,109916,67012,155687,NA
3300025225,Host-associated,Plants,479378,441092,322197,461716,NA
3300027974,Aquatic,Freshwater,455123,72894,10173,79420,NA
3300024491,Aquatic,Freshwater,461619,133620,41469,135659,NA
3300027213,Aquatic,Marine,431883,90268,12998,96003,NA
3300022879,Terrestrial,Soil,464513,219111,277434,286331,NA
3300026202,Aquatic,Marine,445561,84556,8885,88625,NA
3300025206,Host-associated,Plants,351169,295423,188472,306504,NA
3300026211,Aquatic,Marine,461014,222822,28005,230565,NA
3300017649,Terrestrial,Soil,481929,111674,119566,189607,NA
3300014736,Engineered,Built environment,778967,518238,615543,630593,NA
3300027855,Terrestrial,Soil,465656,13527,2843,15835,NA
3300008717,Host-associated,Human,321481,271561,249907,291332,NA
3300021579,Aquatic,Freshwater,424865,5573,8348,12006,NA
3300024976,Aquatic,Freshwater,377574,157004,88211,166586,NA
3300011138,Engineered,Built environment,806910,206068,185026,245346,NA
3300027930,Terrestrial,Deep subsurface,456797,257255,281908,332060,NA
3300012178,Aquatic,Non-marine Saline and Alkaline,487919,211623,75463,223060,NA
3300024357,Aquatic,Freshwater,473764,100210,24245,104534,NA
3300026287,Engineered,Wastewater,268495,220776,19669,227596,NA
3300021469,Aquatic,Marine,481232,105678,26622,130442,NA
3300012816,Terrestrial,Soil,442352,348290,232445,368927,NA
3300024915,Aquatic,Freshwater,476489,401256,101706,405286,NA
3300025453,Aquatic,Freshwater,442134,145535,12421,157086,NA
3300025258,Host-associated,Plants,430797,229261,182324,280117,NA
3300002170,Engineered,Biotransformation,343324,170106,17497,177583,NA
3300024931,Aquatic,Freshwater,410127,308126,200931,329499,NA
3300027841,Aquatic,Freshwater,460760,11873,4196,15035,NA
3300027729,Aquatic,Freshwater,462644,8500,1856,9799,NA
3300012271,Aquatic,Non-marine Saline and Alkaline,484564,93465,11863,96105,NA
3300026232,Air,Outdoor Air,395427,306871,290157,326223,NA
3300026278,Aquatic,Thermal springs,372375,197814,19169,200208,NA
3300012809,Host-associated,Insecta,442217,295533,263350,353482,NA
3300012116,Aquatic,Non-marine Saline and Alkaline,476697,300076,263285,328703,NA
3300024947,Aquatic,Freshwater,410165,355815,243004,365902,NA
